Year,Season,Genotype_ID,Genotype_ID_C,Treatment,Plant_ID,Date,Length_of_Leaf_4_mm,Length_of_Leaf_5_mm,Length_of_Leaf_5_cm,Origin_Grouped_by_Region,Origin_Single,Origin_Grouped_by_Climate,Genetic_Origin,Length_of_Lean_4_cm
2022,FALL,B73,B73,Control,6,2022-11-10,283,NA,NA,USA,IOWA,TEMPERATE,Stiff Stalk,
2022,FALL,B73,B73,Control,6,2022-11-11,285,NA,NA,USA,IOWA,TEMPERATE,Stiff Stalk,
2022,FALL,B73,B73,Control,6,2022-11-12,289,NA,NA,USA,IOWA,TEMPERATE,Stiff Stalk,
2022,FALL,B73,B73,Control,6,2022-11-13,NA,NA,NA,USA,IOWA,TEMPERATE,Stiff Stalk,
2022,FALL,B73,B73,Control,6,2022-11-14,NA,NA,NA,USA,IOWA,TEMPERATE,Stiff Stalk,
2022,FALL,B73,B73,Control,7,2022-11-03,77,NA,NA,USA,IOWA,TEMPERATE,Stiff Stalk,
2022,FALL,B73,B73,Control,7,2022-11-04,122,NA,NA,USA,IOWA,TEMPERATE,Stiff Stalk,
2022,FALL,B73,B73,Control,7,2022-11-05,165,NA,NA,USA,IOWA,TEMPERATE,Stiff Stalk,
2022,FALL,B73,B73,Control,7,2022-11-06,215,NA,NA,USA,IOWA,TEMPERATE,Stiff Stalk,
2022,FALL,B73,B73,Control,7,2022-11-07,235,NA,NA,USA,IOWA,TEMPERATE,Stiff Stalk,
2022,FALL,B73,B73,Control,7,2022-11-08,247,NA,NA,USA,IOWA,TEMPERATE,Stiff Stalk,
2022,FALL,B73,B73,Control,7,2022-11-09,250,NA,NA,USA,IOWA,TEMPERATE,Stiff Stalk,
2022,FALL,B73,B73,Control,7,2022-11-10,249,NA,NA,USA,IOWA,TEMPERATE,Stiff Stalk,
2022,FALL,B73,B73,Control,7,2022-11-11,262,NA,NA,USA,IOWA,TEMPERATE,Stiff Stalk,
2022,FALL,B73,B73,Control,7,2022-11-12,259,NA,NA,USA,IOWA,TEMPERATE,Stiff Stalk,
2022,FALL,B73,B73,Control,7,2022-11-13,NA,NA,NA,USA,IOWA,TEMPERATE,Stiff Stalk,
2022,FALL,B73,B73,Control,7,2022-11-14,NA,NA,NA,USA,IOWA,TEMPERATE,Stiff Stalk,
2022,FALL,B73,B73,Control,8,2022-11-03,115,NA,NA,USA,IOWA,TEMPERATE,Stiff Stalk,
2022,FALL,B73,B73,Control,8,2022-11-04,166,NA,NA,USA,IOWA,TEMPERATE,Stiff Stalk,
2022,FALL,B73,B73,Control,8,2022-11-05,216,NA,NA,USA,IOWA,TEMPERATE,Stiff Stalk,
2022,FALL,B73,B73,Control,8,2022-11-06,265,NA,NA,USA,IOWA,TEMPERATE,Stiff Stalk,
2022,FALL,B73,B73,Control,8,2022-11-07,282,NA,NA,USA,IOWA,TEMPERATE,Stiff Stalk,
2022,FALL,B73,B73,Control,8,2022-11-08,288,NA,NA,USA,IOWA,TEMPERATE,Stiff Stalk,
2022,FALL,B73,B73,Control,8,2022-11-09,285,NA,NA,USA,IOWA,TEMPERATE,Stiff Stalk,
2022,FALL,B73,B73,Control,8,2022-11-10,296,NA,NA,USA,IOWA,TEMPERATE,Stiff Stalk,
2022,FALL,B73,B73,Control,8,2022-11-11,303,NA,NA,USA,IOWA,TEMPERATE,Stiff Stalk,
2022,FALL,B73,B73,Control,8,2022-11-12,299,NA,NA,USA,IOWA,TEMPERATE,Stiff Stalk,
2022,FALL,B73,B73,Control,8,2022-11-13,NA,NA,NA,USA,IOWA,TEMPERATE,Stiff Stalk,
2022,FALL,B73,B73,Control,8,2022-11-14,NA,NA,NA,USA,IOWA,TEMPERATE,Stiff Stalk,
2022,FALL,B73,B73,Control,9,2022-11-03,93,NA,NA,USA,IOWA,TEMPERATE,Stiff Stalk,
2022,FALL,B73,B73,Control,9,2022-11-04,132,NA,NA,USA,IOWA,TEMPERATE,Stiff Stalk,
2022,FALL,B73,B73,Control,9,2022-11-05,185,NA,NA,USA,IOWA,TEMPERATE,Stiff Stalk,
2022,FALL,B73,B73,Control,9,2022-11-06,237,NA,NA,USA,IOWA,TEMPERATE,Stiff Stalk,
2022,FALL,B73,B73,Control,9,2022-11-07,277,NA,NA,USA,IOWA,TEMPERATE,Stiff Stalk,
2022,FALL,B73,B73,Control,9,2022-11-08,290,NA,NA,USA,IOWA,TEMPERATE,Stiff Stalk,
2022,FALL,B73,B73,Control,9,2022-11-09,300,NA,NA,USA,IOWA,TEMPERATE,Stiff Stalk,
2022,FALL,B73,B73,Control,9,2022-11-10,307,NA,NA,USA,IOWA,TEMPERATE,Stiff Stalk,
2022,FALL,B73,B73,Control,9,2022-11-11,305,NA,NA,USA,IOWA,TEMPERATE,Stiff Stalk,
2022,FALL,B73,B73,Control,9,2022-11-12,305,NA,NA,USA,IOWA,TEMPERATE,Stiff Stalk,
2022,FALL,B73,B73,Control,9,2022-11-13,NA,NA,NA,USA,IOWA,TEMPERATE,Stiff Stalk,
2022,FALL,B73,B73,Control,9,2022-11-14,NA,NA,NA,USA,IOWA,TEMPERATE,Stiff Stalk,
2022,FALL,B73,B73,Control,9,,NA,NA,NA,USA,IOWA,TEMPERATE,Stiff Stalk,
2022,FALL,B73,B73,Control,10,2022-11-03,NA,NA,NA,USA,IOWA,TEMPERATE,Stiff Stalk,
2022,FALL,B73,B73,Control,10,2022-11-04,NA,NA,NA,USA,IOWA,TEMPERATE,Stiff Stalk,
2022,FALL,B73,B73,Control,10,2022-11-05,NA,NA,NA,USA,IOWA,TEMPERATE,Stiff Stalk,
2022,FALL,B73,B73,Control,10,2022-11-06,NA,NA,NA,USA,IOWA,TEMPERATE,Stiff Stalk,
2022,FALL,B73,B73,Control,10,2022-11-07,NA,NA,NA,USA,IOWA,TEMPERATE,Stiff Stalk,
2022,FALL,B73,B73,Control,10,2022-11-08,NA,NA,NA,USA,IOWA,TEMPERATE,Stiff Stalk,
2022,FALL,B73,B73,Control,10,2022-11-09,NA,NA,NA,USA,IOWA,TEMPERATE,Stiff Stalk,
2022,FALL,B73,B73,Control,10,2022-11-10,NA,NA,NA,USA,IOWA,TEMPERATE,Stiff Stalk,
2022,FALL,B73,B73,Control,10,2022-11-11,NA,NA,NA,USA,IOWA,TEMPERATE,Stiff Stalk,
2022,FALL,B73,B73,Control,10,2022-11-12,NA,NA,NA,USA,IOWA,TEMPERATE,Stiff Stalk,
2022,FALL,B73,B73,Control,10,2022-11-13,NA,NA,NA,USA,IOWA,TEMPERATE,Stiff Stalk,
2022,FALL,B73,B73,Control,10,2022-11-14,NA,NA,NA,USA,IOWA,TEMPERATE,Stiff Stalk,
2022,FALL,B73,B73,Control,11,2022-11-03,87,NA,NA,USA,IOWA,TEMPERATE,Stiff Stalk,
2022,FALL,B73,B73,Control,11,2022-11-04,132,NA,NA,USA,IOWA,TEMPERATE,Stiff Stalk,
2022,FALL,B73,B73,Control,11,2022-11-05,190,NA,NA,USA,IOWA,TEMPERATE,Stiff Stalk,
2022,FALL,B73,B73,Control,11,2022-11-06,236,NA,NA,USA,IOWA,TEMPERATE,Stiff Stalk,
2022,FALL,B73,B73,Control,11,2022-11-07,277,NA,NA,USA,IOWA,TEMPERATE,Stiff Stalk,
2022,FALL,B73,B73,Control,11,2022-11-08,282,NA,NA,USA,IOWA,TEMPERATE,Stiff Stalk,
2022,FALL,B73,B73,Control,11,2022-11-09,289,NA,NA,USA,IOWA,TEMPERATE,Stiff Stalk,
2022,FALL,B73,B73,Control,11,2022-11-10,291,NA,NA,USA,IOWA,TEMPERATE,Stiff Stalk,
2022,FALL,B73,B73,Control,11,2022-11-11,297,NA,NA,USA,IOWA,TEMPERATE,Stiff Stalk,
2022,FALL,B73,B73,Control,11,2022-11-12,296,NA,NA,USA,IOWA,TEMPERATE,Stiff Stalk,
2022,FALL,B73,B73,Control,11,2022-11-13,301,NA,NA,USA,IOWA,TEMPERATE,Stiff Stalk,
2022,FALL,B73,B73,Control,11,2022-11-14,NA,NA,NA,USA,IOWA,TEMPERATE,Stiff Stalk,
2022,FALL,B73,B73,Control,12,2022-11-03,112,NA,NA,USA,IOWA,TEMPERATE,Stiff Stalk,
2022,FALL,B73,B73,Control,12,2022-11-04,168,NA,NA,USA,IOWA,TEMPERATE,Stiff Stalk,
2022,FALL,B73,B73,Control,12,2022-11-05,207,NA,NA,USA,IOWA,TEMPERATE,Stiff Stalk,
2022,FALL,B73,B73,Control,12,2022-11-06,255,NA,NA,USA,IOWA,TEMPERATE,Stiff Stalk,
2022,FALL,B73,B73,Control,12,2022-11-07,272,NA,NA,USA,IOWA,TEMPERATE,Stiff Stalk,
2022,FALL,B73,B73,Control,12,2022-11-08,280,NA,NA,USA,IOWA,TEMPERATE,Stiff Stalk,
2022,FALL,B73,B73,Control,12,2022-11-09,280,NA,NA,USA,IOWA,TEMPERATE,Stiff Stalk,
2022,FALL,B73,B73,Control,12,2022-11-10,285,NA,NA,USA,IOWA,TEMPERATE,Stiff Stalk,
2022,FALL,B73,B73,Control,12,2022-11-11,290,NA,NA,USA,IOWA,TEMPERATE,Stiff Stalk,
2022,FALL,B73,B73,Control,12,2022-11-12,287,NA,NA,USA,IOWA,TEMPERATE,Stiff Stalk,
2022,FALL,B73,B73,Control,12,2022-11-13,NA,NA,NA,USA,IOWA,TEMPERATE,Stiff Stalk,
2022,FALL,B73,B73,Control,12,2022-11-14,NA,NA,NA,USA,IOWA,TEMPERATE,Stiff Stalk,
2022,FALL,B73,B73,Control,13,2022-11-03,145,NA,NA,USA,IOWA,TEMPERATE,Stiff Stalk,
2022,FALL,B73,B73,Control,13,2022-11-04,197,NA,NA,USA,IOWA,TEMPERATE,Stiff Stalk,
2022,FALL,B73,B73,Control,13,2022-11-05,237,NA,NA,USA,IOWA,TEMPERATE,Stiff Stalk,
2022,FALL,B73,B73,Control,13,2022-11-06,271,NA,NA,USA,IOWA,TEMPERATE,Stiff Stalk,
2022,FALL,B73,B73,Control,13,2022-11-07,283,NA,NA,USA,IOWA,TEMPERATE,Stiff Stalk,
2022,FALL,B73,B73,Control,13,2022-11-08,290,NA,NA,USA,IOWA,TEMPERATE,Stiff Stalk,
2022,FALL,B73,B73,Control,13,2022-11-09,291,NA,NA,USA,IOWA,TEMPERATE,Stiff Stalk,
2022,FALL,B73,B73,Control,13,2022-11-10,294,NA,NA,USA,IOWA,TEMPERATE,Stiff Stalk,
2022,FALL,B73,B73,Control,13,2022-11-11,297,NA,NA,USA,IOWA,TEMPERATE,Stiff Stalk,
2022,FALL,B73,B73,Control,13,2022-11-12,291,NA,NA,USA,IOWA,TEMPERATE,Stiff Stalk,
2022,FALL,B73,B73,Control,13,2022-11-13,NA,NA,NA,USA,IOWA,TEMPERATE,Stiff Stalk,
2022,FALL,B73,B73,Control,13,2022-11-14,NA,NA,NA,USA,IOWA,TEMPERATE,Stiff Stalk,
2022,FALL,B73,B73,Control,14,2022-11-03,125,NA,NA,USA,IOWA,TEMPERATE,Stiff Stalk,
2022,FALL,B73,B73,Control,14,2022-11-04,186,NA,NA,USA,IOWA,TEMPERATE,Stiff Stalk,
2022,FALL,B73,B73,Control,14,2022-11-05,238,NA,NA,USA,IOWA,TEMPERATE,Stiff Stalk,
2022,FALL,B73,B73,Control,14,2022-11-06,280,NA,NA,USA,IOWA,TEMPERATE,Stiff Stalk,
2022,FALL,B73,B73,Control,14,2022-11-07,296,NA,NA,USA,IOWA,TEMPERATE,Stiff Stalk,
2022,FALL,B73,B73,Control,14,2022-11-08,309,NA,NA,USA,IOWA,TEMPERATE,Stiff Stalk,
2022,FALL,B73,B73,Control,14,2022-11-09,314,NA,NA,USA,IOWA,TEMPERATE,Stiff Stalk,
2022,FALL,B73,B73,Control,14,2022-11-10,311,NA,NA,USA,IOWA,TEMPERATE,Stiff Stalk,
2022,FALL,B73,B73,Control,14,2022-11-11,314,NA,NA,USA,IOWA,TEMPERATE,Stiff Stalk,
2022,FALL,B73,B73,Control,14,2022-11-12,313,NA,NA,USA,IOWA,TEMPERATE,Stiff Stalk,
2022,FALL,B73,B73,Control,14,2022-11-13,NA,NA,NA,USA,IOWA,TEMPERATE,Stiff Stalk,
2022,FALL,B73,B73,Control,14,2022-11-14,NA,NA,NA,USA,IOWA,TEMPERATE,Stiff Stalk,
2022,FALL,B73,B73,Control,15,2022-11-03,89,NA,NA,USA,IOWA,TEMPERATE,Stiff Stalk,
2022,FALL,B73,B73,Control,15,2022-11-04,132,NA,NA,USA,IOWA,TEMPERATE,Stiff Stalk,
2022,FALL,B73,B73,Control,15,2022-11-05,183,NA,NA,USA,IOWA,TEMPERATE,Stiff Stalk,
2022,FALL,B73,B73,Control,15,2022-11-06,229,NA,NA,USA,IOWA,TEMPERATE,Stiff Stalk,
2022,FALL,B73,B73,Control,15,2022-11-07,256,NA,NA,USA,IOWA,TEMPERATE,Stiff Stalk,
2022,FALL,B73,B73,Control,15,2022-11-08,260,NA,NA,USA,IOWA,TEMPERATE,Stiff Stalk,
2022,FALL,B73,B73,Control,15,2022-11-09,265,NA,NA,USA,IOWA,TEMPERATE,Stiff Stalk,
2022,FALL,B73,B73,Control,15,2022-11-10,263,NA,NA,USA,IOWA,TEMPERATE,Stiff Stalk,
2022,FALL,B73,B73,Control,15,2022-11-11,268,NA,NA,USA,IOWA,TEMPERATE,Stiff Stalk,
2022,FALL,B73,B73,Control,15,2022-11-12,272,NA,NA,USA,IOWA,TEMPERATE,Stiff Stalk,
2022,FALL,B73,B73,Control,15,2022-11-13,NA,NA,NA,USA,IOWA,TEMPERATE,Stiff Stalk,
2022,FALL,B73,B73,Control,15,2022-11-14,NA,NA,NA,USA,IOWA,TEMPERATE,Stiff Stalk,
2022,FALL,B73,B73,Control,16,2022-11-03,122,NA,NA,USA,IOWA,TEMPERATE,Stiff Stalk,
2022,FALL,B73,B73,Control,16,2022-11-04,167,NA,NA,USA,IOWA,TEMPERATE,Stiff Stalk,
2022,FALL,B73,B73,Control,16,2022-11-05,227,NA,NA,USA,IOWA,TEMPERATE,Stiff Stalk,
2022,FALL,B73,B73,Control,16,2022-11-06,260,NA,NA,USA,IOWA,TEMPERATE,Stiff Stalk,
2022,FALL,B73,B73,Control,16,2022-11-07,286,NA,NA,USA,IOWA,TEMPERATE,Stiff Stalk,
2022,FALL,B73,B73,Control,16,2022-11-08,291,NA,NA,USA,IOWA,TEMPERATE,Stiff Stalk,
2022,FALL,B73,B73,Control,16,2022-11-09,291,NA,NA,USA,IOWA,TEMPERATE,Stiff Stalk,
2022,FALL,B73,B73,Control,16,2022-11-10,292,NA,NA,USA,IOWA,TEMPERATE,Stiff Stalk,
2022,FALL,B73,B73,Control,16,2022-11-11,297,NA,NA,USA,IOWA,TEMPERATE,Stiff Stalk,
2022,FALL,B73,B73,Control,16,2022-11-12,299,NA,NA,USA,IOWA,TEMPERATE,Stiff Stalk,
2022,FALL,B73,B73,Control,16,2022-11-13,NA,NA,NA,USA,IOWA,TEMPERATE,Stiff Stalk,
2022,FALL,B73,B73,Control,16,2022-11-14,NA,NA,NA,USA,IOWA,TEMPERATE,Stiff Stalk,
2022,FALL,B73,B73,Control,17,2022-11-03,121,NA,NA,USA,IOWA,TEMPERATE,Stiff Stalk,
2022,FALL,B73,B73,Control,17,2022-11-04,175,NA,NA,USA,IOWA,TEMPERATE,Stiff Stalk,
2022,FALL,B73,B73,Control,17,2022-11-05,226,NA,NA,USA,IOWA,TEMPERATE,Stiff Stalk,
2022,FALL,B73,B73,Control,17,2022-11-06,276,NA,NA,USA,IOWA,TEMPERATE,Stiff Stalk,
2022,FALL,B73,B73,Control,17,2022-11-07,302,NA,NA,USA,IOWA,TEMPERATE,Stiff Stalk,
2022,FALL,B73,B73,Control,17,2022-11-08,306,NA,NA,USA,IOWA,TEMPERATE,Stiff Stalk,
2022,FALL,B73,B73,Control,17,2022-11-09,317,NA,NA,USA,IOWA,TEMPERATE,Stiff Stalk,
2022,FALL,B73,B73,Control,17,2022-11-10,321,NA,NA,USA,IOWA,TEMPERATE,Stiff Stalk,
2022,FALL,B73,B73,Control,17,2022-11-11,319,NA,NA,USA,IOWA,TEMPERATE,Stiff Stalk,
2022,FALL,B73,B73,Control,17,2022-11-12,319,NA,NA,USA,IOWA,TEMPERATE,Stiff Stalk,
2022,FALL,B73,B73,Control,17,2022-11-13,NA,NA,NA,USA,IOWA,TEMPERATE,Stiff Stalk,
2022,FALL,B73,B73,Control,17,2022-11-14,NA,NA,NA,USA,IOWA,TEMPERATE,Stiff Stalk,
2022,FALL,B73,B73,Control,18,2022-11-03,111,NA,NA,USA,IOWA,TEMPERATE,Stiff Stalk,
2022,FALL,B73,B73,Control,18,2022-11-04,170,NA,NA,USA,IOWA,TEMPERATE,Stiff Stalk,
2022,FALL,B73,B73,Control,18,2022-11-05,210,NA,NA,USA,IOWA,TEMPERATE,Stiff Stalk,
2022,FALL,B73,B73,Control,18,2022-11-06,267,NA,NA,USA,IOWA,TEMPERATE,Stiff Stalk,
2022,FALL,B73,B73,Control,18,2022-11-07,291,NA,NA,USA,IOWA,TEMPERATE,Stiff Stalk,
2022,FALL,B73,B73,Control,18,2022-11-08,306,NA,NA,USA,IOWA,TEMPERATE,Stiff Stalk,
2022,FALL,B73,B73,Control,18,2022-11-09,305,NA,NA,USA,IOWA,TEMPERATE,Stiff Stalk,
2022,FALL,B73,B73,Control,18,2022-11-10,306,NA,NA,USA,IOWA,TEMPERATE,Stiff Stalk,
2022,FALL,B73,B73,Control,18,2022-11-11,313,NA,NA,USA,IOWA,TEMPERATE,Stiff Stalk,
2022,FALL,B73,B73,Control,18,2022-11-12,310,NA,NA,USA,IOWA,TEMPERATE,Stiff Stalk,
2022,FALL,B73,B73,Control,18,2022-11-13,NA,NA,NA,USA,IOWA,TEMPERATE,Stiff Stalk,
2022,FALL,B73,B73,Control,18,2022-11-14,NA,NA,NA,USA,IOWA,TEMPERATE,Stiff Stalk,
2022,FALL,B73,B73,Control,19,2022-11-03,68,NA,NA,USA,IOWA,TEMPERATE,Stiff Stalk,
2022,FALL,B73,B73,Control,19,2022-11-04,107,NA,NA,USA,IOWA,TEMPERATE,Stiff Stalk,
2022,FALL,B73,B73,Control,19,2022-11-05,146,NA,NA,USA,IOWA,TEMPERATE,Stiff Stalk,
2022,FALL,B73,B73,Control,19,2022-11-06,201,NA,NA,USA,IOWA,TEMPERATE,Stiff Stalk,
2022,FALL,B73,B73,Control,19,2022-11-07,261,NA,NA,USA,IOWA,TEMPERATE,Stiff Stalk,
2022,FALL,B73,B73,Control,19,2022-11-08,298,NA,NA,USA,IOWA,TEMPERATE,Stiff Stalk,
2022,FALL,B73,B73,Control,19,2022-11-09,308,NA,NA,USA,IOWA,TEMPERATE,Stiff Stalk,
2022,FALL,B73,B73,Control,19,2022-11-10,317,NA,NA,USA,IOWA,TEMPERATE,Stiff Stalk,
2022,FALL,B73,B73,Control,19,2022-11-11,323,NA,NA,USA,IOWA,TEMPERATE,Stiff Stalk,
2022,FALL,B73,B73,Control,19,2022-11-12,331,NA,NA,USA,IOWA,TEMPERATE,Stiff Stalk,
2022,FALL,B73,B73,Control,19,2022-11-13,329,NA,NA,USA,IOWA,TEMPERATE,Stiff Stalk,
2022,FALL,B73,B73,Control,19,2022-11-14,NA,NA,NA,USA,IOWA,TEMPERATE,Stiff Stalk,
2022,FALL,B73,B73,Control,20,2022-11-03,93,NA,NA,USA,IOWA,TEMPERATE,Stiff Stalk,
2022,FALL,B73,B73,Control,20,2022-11-04,135,NA,NA,USA,IOWA,TEMPERATE,Stiff Stalk,
2022,FALL,B73,B73,Control,20,2022-11-05,192,NA,NA,USA,IOWA,TEMPERATE,Stiff Stalk,
2022,FALL,B73,B73,Control,20,2022-11-06,243,NA,NA,USA,IOWA,TEMPERATE,Stiff Stalk,
2022,FALL,B73,B73,Control,20,2022-11-07,278,NA,NA,USA,IOWA,TEMPERATE,Stiff Stalk,
2022,FALL,B73,B73,Control,20,2022-11-08,292,NA,NA,USA,IOWA,TEMPERATE,Stiff Stalk,
2022,FALL,B73,B73,Control,20,2022-11-09,299,NA,NA,USA,IOWA,TEMPERATE,Stiff Stalk,
2022,FALL,B73,B73,Control,20,2022-11-10,295,NA,NA,USA,IOWA,TEMPERATE,Stiff Stalk,
2022,FALL,B73,B73,Control,20,2022-11-11,296,NA,NA,USA,IOWA,TEMPERATE,Stiff Stalk,
2022,FALL,B73,B73,Control,20,2022-11-12,307,NA,NA,USA,IOWA,TEMPERATE,Stiff Stalk,
2022,FALL,B73,B73,Control,20,2022-11-13,NA,NA,NA,USA,IOWA,TEMPERATE,Stiff Stalk,
2022,FALL,B73,B73,Control,20,2022-11-14,NA,NA,NA,USA,IOWA,TEMPERATE,Stiff Stalk,
2022,FALL,B73,B73,Control,20,2022-11-14,NA,NA,NA,USA,IOWA,TEMPERATE,Stiff Stalk,
2022,FALL,CML247,CML247,Control,61,2022-11-03,110,NA,NA,MEXICO,MEXICO,TROPICAL,SubTropical,
2022,FALL,CML247,CML247,Control,61,2022-11-04,160,NA,NA,MEXICO,MEXICO,TROPICAL,SubTropical,
2022,FALL,CML247,CML247,Control,61,2022-11-05,204,NA,NA,MEXICO,MEXICO,TROPICAL,SubTropical,
2022,FALL,CML247,CML247,Control,61,2022-11-07,295,NA,NA,MEXICO,MEXICO,TROPICAL,SubTropical,
2022,FALL,CML247,CML247,Control,61,2022-11-09,311,NA,NA,MEXICO,MEXICO,TROPICAL,SubTropical,
2022,FALL,CML247,CML247,Control,61,2022-11-10,315,NA,NA,MEXICO,MEXICO,TROPICAL,SubTropical,
2022,FALL,CML247,CML247,Control,61,2022-11-12,319,NA,NA,MEXICO,MEXICO,TROPICAL,SubTropical,
2022,FALL,CML247,CML247,Control,62,2022-11-03,133,NA,NA,MEXICO,MEXICO,TROPICAL,SubTropical,
2022,FALL,CML247,CML247,Control,62,2022-11-04,177,NA,NA,MEXICO,MEXICO,TROPICAL,SubTropical,
2022,FALL,CML247,CML247,Control,62,2022-11-05,224,NA,NA,MEXICO,MEXICO,TROPICAL,SubTropical,
2022,FALL,CML247,CML247,Control,62,2022-11-07,303,NA,NA,MEXICO,MEXICO,TROPICAL,SubTropical,
2022,FALL,CML247,CML247,Control,62,2022-11-09,326,NA,NA,MEXICO,MEXICO,TROPICAL,SubTropical,
2022,FALL,CML247,CML247,Control,62,2022-11-10,328,NA,NA,MEXICO,MEXICO,TROPICAL,SubTropical,
2022,FALL,CML247,CML247,Control,62,2022-11-12,334,NA,NA,MEXICO,MEXICO,TROPICAL,SubTropical,
2022,FALL,CML247,CML247,Control,62,2022-11-13,336,NA,NA,MEXICO,MEXICO,TROPICAL,SubTropical,
2022,FALL,CML247,CML247,Control,62,2022-11-14,338,NA,NA,MEXICO,MEXICO,TROPICAL,SubTropical,
2022,FALL,CML247,CML247,Control,63,2022-11-03,127,NA,NA,MEXICO,MEXICO,TROPICAL,SubTropical,
2022,FALL,CML247,CML247,Control,63,2022-11-04,181,NA,NA,MEXICO,MEXICO,TROPICAL,SubTropical,
2022,FALL,CML247,CML247,Control,63,2022-11-05,230,NA,NA,MEXICO,MEXICO,TROPICAL,SubTropical,
2022,FALL,CML247,CML247,Control,63,2022-11-07,320,NA,NA,MEXICO,MEXICO,TROPICAL,SubTropical,
2022,FALL,CML247,CML247,Control,63,2022-11-09,340,NA,NA,MEXICO,MEXICO,TROPICAL,SubTropical,
2022,FALL,CML247,CML247,Control,63,2022-11-10,345,NA,NA,MEXICO,MEXICO,TROPICAL,SubTropical,
2022,FALL,CML247,CML247,Control,63,2022-11-12,343,NA,NA,MEXICO,MEXICO,TROPICAL,SubTropical,
2022,FALL,CML247,CML247,Control,64,2022-11-03,78,NA,NA,MEXICO,MEXICO,TROPICAL,SubTropical,
2022,FALL,CML247,CML247,Control,64,2022-11-04,125,NA,NA,MEXICO,MEXICO,TROPICAL,SubTropical,
2022,FALL,CML247,CML247,Control,64,2022-11-05,162,NA,NA,MEXICO,MEXICO,TROPICAL,SubTropical,
2022,FALL,CML247,CML247,Control,64,2022-11-07,272,NA,NA,MEXICO,MEXICO,TROPICAL,SubTropical,
2022,FALL,CML247,CML247,Control,64,2022-11-09,316,NA,NA,MEXICO,MEXICO,TROPICAL,SubTropical,
2022,FALL,CML247,CML247,Control,64,2022-11-10,322,NA,NA,MEXICO,MEXICO,TROPICAL,SubTropical,
2022,FALL,CML247,CML247,Control,64,2022-11-12,323,NA,NA,MEXICO,MEXICO,TROPICAL,SubTropical,
2022,FALL,CML247,CML247,Control,64,2022-11-13,329,NA,NA,MEXICO,MEXICO,TROPICAL,SubTropical,
2022,FALL,CML247,CML247,Control,65,2022-11-03,140,NA,NA,MEXICO,MEXICO,TROPICAL,SubTropical,
2022,FALL,CML247,CML247,Control,65,2022-11-04,193,NA,NA,MEXICO,MEXICO,TROPICAL,SubTropical,
2022,FALL,CML247,CML247,Control,65,2022-11-05,249,NA,NA,MEXICO,MEXICO,TROPICAL,SubTropical,
2022,FALL,CML247,CML247,Control,65,2022-11-07,333,NA,NA,MEXICO,MEXICO,TROPICAL,SubTropical,
2022,FALL,CML247,CML247,Control,65,2022-11-09,350,NA,NA,MEXICO,MEXICO,TROPICAL,SubTropical,
2022,FALL,CML247,CML247,Control,65,2022-11-10,356,NA,NA,MEXICO,MEXICO,TROPICAL,SubTropical,
2022,FALL,CML247,CML247,Control,65,2022-11-12,357,NA,NA,MEXICO,MEXICO,TROPICAL,SubTropical,
2022,FALL,CML247,CML247,Control,66,2022-11-03,130,NA,NA,MEXICO,MEXICO,TROPICAL,SubTropical,
2022,FALL,CML247,CML247,Control,66,2022-11-04,178,NA,NA,MEXICO,MEXICO,TROPICAL,SubTropical,
2022,FALL,CML247,CML247,Control,66,2022-11-05,231,NA,NA,MEXICO,MEXICO,TROPICAL,SubTropical,
2022,FALL,CML247,CML247,Control,66,2022-11-07,337,NA,NA,MEXICO,MEXICO,TROPICAL,SubTropical,
2022,FALL,CML247,CML247,Control,66,2022-11-09,351,NA,NA,MEXICO,MEXICO,TROPICAL,SubTropical,
2022,FALL,CML247,CML247,Control,66,2022-11-10,355,NA,NA,MEXICO,MEXICO,TROPICAL,SubTropical,
2022,FALL,CML247,CML247,Control,66,2022-11-12,362,NA,NA,MEXICO,MEXICO,TROPICAL,SubTropical,
2022,FALL,CML247,CML247,Control,66,2022-11-13,363,NA,NA,MEXICO,MEXICO,TROPICAL,SubTropical,
2022,FALL,CML247,CML247,Control,66,2022-11-14,363,NA,NA,MEXICO,MEXICO,TROPICAL,SubTropical,
2022,FALL,CML247,CML247,Control,67,2022-11-03,125,NA,NA,MEXICO,MEXICO,TROPICAL,SubTropical,
2022,FALL,CML247,CML247,Control,67,2022-11-04,175,NA,NA,MEXICO,MEXICO,TROPICAL,SubTropical,
2022,FALL,CML247,CML247,Control,67,2022-11-05,220,NA,NA,MEXICO,MEXICO,TROPICAL,SubTropical,
2022,FALL,CML247,CML247,Control,67,2022-11-07,330,NA,NA,MEXICO,MEXICO,TROPICAL,SubTropical,
2022,FALL,CML247,CML247,Control,67,2022-11-09,351,NA,NA,MEXICO,MEXICO,TROPICAL,SubTropical,
2022,FALL,CML247,CML247,Control,67,2022-11-10,358,NA,NA,MEXICO,MEXICO,TROPICAL,SubTropical,
2022,FALL,CML247,CML247,Control,67,2022-11-12,360,NA,NA,MEXICO,MEXICO,TROPICAL,SubTropical,
2022,FALL,CML247,CML247,Control,67,2022-11-13,366,NA,NA,MEXICO,MEXICO,TROPICAL,SubTropical,
2022,FALL,CML247,CML247,Control,67,2022-11-14,367,NA,NA,MEXICO,MEXICO,TROPICAL,SubTropical,
2022,FALL,CML247,CML247,Control,68,2022-11-03,130,NA,NA,MEXICO,MEXICO,TROPICAL,SubTropical,
